1
2
3
4
5
6
6
7
3
8
8
7
5
9
10
3
11
11
11
10
6
3
12
13
14
6
13
7
15
14
11
12
3
6
16
5
1
14
11
5
17
5
18
6
4
17
11
19
12
6
3
10
20
9
1
10
21
21
11
9
3
9
8
1
7
1
10
14
14
17
14
6
14
14
4
9
8
9
22
17
18
4
9
6
21
4
7
13
3
11
23
6
6
21
8
3
15
4
23
20
14
18
3
7
20
4
23
6
18
6
10
9
14
3
7
1
10
13
18
14
1
24
9
22
14
11
23
18
14
3
20
3
5
24
23
21
24
17
9
21
17
15
21
20
3
24
4
24
23
3
13
25
4
5
16
6
20
5
20
20
11
16
23
4
3
15
25
25
9
15
20
17
5
23
20
11
25
20
20
4
4
4
21
4
22
11
22
14
18
11
13
5
17
17
13
14
23
18
23
24
5
25
15
4
23
15
13
9
17
9
4
24
13
13
1
21
11
26
6
7
8
7
17
9
17
1
15
10
19
3
20
1
1
6
13
6
23
13
9
23
10
3
14
23
17
17
21
21
6
21
8
24
4
22
20
18
5
17
21
12
9
21
15
3
17
9
20
25
24
17
21
16
21
18
17
20
20
20
15
21
9
23
4
25
21
7
6
18
6
13
13
13
17
4
1
1
7
1
1
14
6
20
8
24
15
21
21
4
15
3
11
8
13
6
8
17
21
25
20
23
14
17
13
21
9
14
17
25
8
10
6
9
18
5
13
5
1
21
10
20
3
15
17
13
23
15
7
16
4
24
3
17
9
20
1
6
24
3
15
17
20
2
11
7
1
6
23
16
20
15
4
6
21
21
17
14
4
17
13
4
15
17
14
20
15
12
11
1
22
18
18
12
10
18
22
22
1
18
1
11
9
1
12
14
10
12
18
11
8
10
22
22
22
22
22
12
11
18
22
18
22
1
1
11
22
18
3
18
12
10
18
12
1
11
8
10
12
18
18
11
22
10
4
1
1
4
22
4
1
12
6
24
12
22
12
11
1
1
12
23
22
24
20
23
22
1
22
1
1
6
6
12
22
14
6
20
18
15
14
9
4
22
4
11
22
18
1
22
15
22
3
25
15
15
12
9
22
4
12
15
15
14
22
15
6
23
14
22
3
1
3
6
25
15
12
3
1
23
6
24
5
14
24
16
23
15
16
21
15
21
14
20
2
23
24
23
2
15
17
23
23
23
16
23
19
19
2
19
21
17
24
17
23
19
21
17
19
23
24
16
16
19
19
23
17
21
19
15
16
4
20
15
16
17
15
17
2
19
21
23
23
15
17
16
23
15
5
15
19
8
24
15
15
21
17
16
19
19
14
23
17
17
8
19
19
23
8
17
19
8
23
15
19
17
13
17
1
8
23
1
16
14
1
1
17
23
1
4
19
8
4
16
23
23
17
24
18
6
21
12
22
1
11
1
16
1
11
19
17
23
17
23
8
16
23
23
4
23
17
19
15
23
23
23
15
15
15
23
19
17
17
14
1
19
3
8
23
2
17
17
16
15
6
6
16
20
1
17
16
19
8
25
23
23
15
4
3
16
15
25
19
