1
2
3
4
5
6
7
8
9
10
9
11
8
12
13
14
14
12
10
7
14
15
10
4
15
8
10
7
6
1
14
1
14
6
16
16
1
11
17
12
7
7
18
7
10
19
17
20
3
21
13
11
7
15
1
15
9
9
17
5
15
12
12
1
7
1
11
17
17
22
11
7
15
17
13
12
20
4
9
22
3
12
8
7
20
20
1
4
17
10
23
7
7
9
13
10
5
10
24
2
17
22
8
7
2
10
5
7
3
12
11
12
3
10
7
1
11
19
9
10
1
2
12
18
15
1
16
18
12
10
8
17
7
2
5
20
25
22
12
20
5
24
9
5
10
23
20
23
16
8
4
21
12
16
6
24
5
19
2
7
17
16
16
20
4
25
4
4
8
22
12
22
19
16
25
15
4
5
8
20
20
20
20
13
18
18
14
17
3
14
5
24
22
16
4
10
16
9
16
24
16
12
5
20
24
6
4
8
22
12
20
16
10
4
1
20
1
3
7
8
13
12
22
17
22
1
24
19
23
10
20
1
1
7
4
6
5
4
12
24
9
10
17
24
22
22
20
19
6
20
13
2
17
18
5
9
19
22
4
3
10
20
12
7
22
7
8
21
2
22
20
23
9
9
22
5
7
5
25
20
12
24
10
18
20
7
8
18
7
4
13
4
22
3
1
1
20
1
17
17
7
24
10
16
5
18
9
13
24
20
15
10
4
6
11
22
13
24
5
24
17
22
4
22
8
4
10
4
10
15
12
10
17
2
4
19
6
9
17
5
20
5
22
14
5
24
7
24
5
23
12
22
9
16
10
7
24
17
19
22
5
25
1
7
1
7
24
16
5
24
18
7
20
20
22
13
9
21
22
10
24
22
15
5
25
3
3
1
26
18
14
14
18
18
26
26
7
18
14
3
10
10
3
17
3
3
18
14
15
14
26
18
26
26
26
3
1
3
26
26
18
10
1
10
3
18
18
9
3
1
18
10
1
14
10
1
3
1
18
1
26
10
3
1
1
10
18
18
1
9
7
2
3
18
26
14
3
1
26
24
18
24
7
16
26
1
26
1
1
7
12
3
18
17
7
5
3
25
1
12
10
26
20
1
26
3
1
26
2
26
11
4
25
25
3
12
26
20
3
2
5
17
26
25
15
2
17
26
20
1
20
7
22
5
26
10
13
16
7
2
5
1
2
16
16
2
23
17
2
20
15
12
25
23
16
16
25
2
22
23
16
16
16
16
16
21
25
21
22
22
16
21
16
21
22
22
21
16
2
23
21
7
21
16
22
20
21
24
23
20
4
2
2
22
25
22
25
21
20
23
16
2
22
23
16
24
22
25
21
8
5
23
2
20
22
21
21
21
10
16
22
4
8
21
21
23
23
22
21
8
16
2
8
21
20
16
17
8
8
1
16
1
17
17
22
21
1
20
8
8
9
23
8
8
22
23
1
7
7
3
18
17
1
1
16
1
1
2
22
22
21
16
8
16
23
5
9
24
21
21
25
5
5
16
25
25
25
8
20
22
22
17
1
21
20
8
2
25
16
16
5
24
7
6
23
4
26
21
16
21
8
22
16
24
25
19
20
23
2
16
10
